================================================================================
CUDA Information
================================================================================
CUDA Available: True
PyTorch Version: 2.4.1
CUDA Version: 11.8
cuDNN Version: 91001
Number of GPUs: 1

GPU 0: NVIDIA L20-8Q
  Memory Allocated: 0.00 GB
  Memory Reserved: 0.00 GB
  Memory Total: 8.36 GB

CUDA optimizations enabled:
  - cuDNN auto-tuner: enabled
  - CUDA mixed precision: ready for use
================================================================================

Loading config from se_e2_a/input_torch.json
Loading training data from: ['se_e2_a/../collect/data0']
Loaded 1458 frames, 192 atoms per frame
Atom types distribution: [ 64 128]
Verbose: first batch shapes → positions=(8, 192, 3), atom_types=(8, 192), box=(8, 3, 3), target_energy=(8, 1), target_forces=(8, 192, 3))
Creating DeepMD model...
Model Parameters: 514661 (trainable: 514661)
Using device: cuda
Starting training for 100000 steps...
Batch size: 8, Dataset size: 1458
Number of workers: 4

Step   3000 | batch_size= 8 | lr=2.13e-06 | loss=8.856414e+00 | e_loss=3.328169e+01 | f_loss=1.429688e+00 | pref_e=0.049 pref_f=970.040 | ETA 11.7h | speed 2.30 step/s (window 2.30) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   3100 | batch_size= 8 | lr=1.73e-06 | loss=9.095663e+00 | e_loss=3.854317e+01 | f_loss=1.420615e+00 | pref_e=0.050 pref_f=969.041 | ETA 11.7h | speed 2.30 step/s (window 2.30) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   3200 | batch_size= 8 | lr=1.41e-06 | loss=9.763357e+00 | e_loss=4.176411e+01 | f_loss=1.515156e+00 | pref_e=0.051 pref_f=968.042 | ETA 11.7h | speed 2.30 step/s (window 2.30) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   3300 | batch_size= 8 | lr=1.15e-06 | loss=8.185505e+00 | e_loss=2.899956e+01 | f_loss=1.325401e+00 | pref_e=0.052 pref_f=967.043 | ETA 11.7h | speed 2.29 step/s (window 2.27) | GPU mem 26/184 MiB | util 22% | grad_norm 1.15e+00
Step   3400 | batch_size= 8 | lr=9.37e-07 | loss=8.758446e+00 | e_loss=3.474842e+01 | f_loss=1.374690e+00 | pref_e=0.053 pref_f=966.044 | ETA 11.7h | speed 2.29 step/s (window 2.27) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   3500 | batch_size= 8 | lr=7.63e-07 | loss=1.079623e+01 | e_loss=4.560955e+01 | f_loss=1.658412e+00 | pref_e=0.054 pref_f=965.045 | ETA 11.7h | speed 2.29 step/s (window 2.28) | GPU mem 26/184 MiB | util 23% | grad_norm 1.15e+00
Step   3600 | batch_size= 8 | lr=6.22e-07 | loss=9.924381e+00 | e_loss=4.031862e+01 | f_loss=1.536072e+00 | pref_e=0.055 pref_f=964.046 | ETA 11.7h | speed 2.29 step/s (window 2.31) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   3700 | batch_size= 8 | lr=5.06e-07 | loss=9.376073e+00 | e_loss=3.911508e+01 | f_loss=1.432783e+00 | pref_e=0.056 pref_f=963.047 | ETA 11.7h | speed 2.29 step/s (window 2.28) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   3800 | batch_size= 8 | lr=4.12e-07 | loss=1.112368e+01 | e_loss=4.862640e+01 | f_loss=1.668753e+00 | pref_e=0.057 pref_f=962.048 | ETA 11.7h | speed 2.29 step/s (window 2.28) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   3900 | batch_size= 8 | lr=3.36e-07 | loss=7.911391e+00 | e_loss=2.688189e+01 | f_loss=1.269901e+00 | pref_e=0.058 pref_f=961.049 | ETA 11.6h | speed 2.29 step/s (window 2.27) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   4000 | batch_size= 8 | lr=2.74e-07 | loss=1.226221e+01 | e_loss=5.897573e+01 | f_loss=1.758400e+00 | pref_e=0.059 pref_f=960.050 | ETA 11.6h | speed 2.29 step/s (window 2.29) | GPU mem 26/184 MiB | util 23% | grad_norm 1.15e+00
Step   4100 | batch_size= 8 | lr=2.23e-07 | loss=1.110345e+01 | e_loss=4.477851e+01 | f_loss=1.687382e+00 | pref_e=0.060 pref_f=959.051 | ETA 11.6h | speed 2.29 step/s (window 2.28) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   4200 | batch_size= 8 | lr=1.82e-07 | loss=8.161401e+00 | e_loss=2.883882e+01 | f_loss=1.284388e+00 | pref_e=0.061 pref_f=958.052 | ETA 11.6h | speed 2.29 step/s (window 2.29) | GPU mem 25/184 MiB | util 22% | grad_norm 1.15e+00
Step   4300 | batch_size= 8 | lr=1.48e-07 | loss=9.653089e+00 | e_loss=3.701453e+01 | f_loss=1.478426e+00 | pref_e=0.062 pref_f=957.053 | ETA 11.6h | speed 2.29 step/s (window 2.28) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
