================================================================================
CUDA Information
================================================================================
CUDA Available: True
PyTorch Version: 2.4.1
CUDA Version: 11.8
cuDNN Version: 91001
Number of GPUs: 1

GPU 0: NVIDIA L20-8Q
  Memory Allocated: 0.00 GB
  Memory Reserved: 0.00 GB
  Memory Total: 8.36 GB

CUDA optimizations enabled:
  - cuDNN auto-tuner: enabled
  - CUDA mixed precision: ready for use
================================================================================

Loading config from se_e2_a/input_torch.json
Loading training data from: ['se_e2_a/../collect/data0']
Loaded 1458 frames, 192 atoms per frame
Atom types distribution: [ 64 128]
Verbose: first batch shapes → positions=(8, 192, 3), atom_types=(8, 192), box=(8, 3, 3), target_energy=(8, 1), target_forces=(8, 192, 3))
Creating DeepMD model...
Model Parameters: 514661 (trainable: 514661)
Using device: cuda
Starting training for 100000 steps...
Batch size: 8, Dataset size: 1458
Number of workers: 2

Step    360 | batch_size= 8 | lr=4.79e-04 | loss=1.424163e+01 | e_loss=1.645772e+02 | f_loss=1.999764e+00 | pref_e=0.024 pref_f=996.414 | ETA 12.3h | speed 2.24 step/s (window 2.32) | GPU mem 25/182 MiB | util 24% | grad_norm 1.21e+00
Step    370 | batch_size= 8 | lr=4.69e-04 | loss=1.127538e+01 | e_loss=7.912563e+01 | f_loss=1.813285e+00 | pref_e=0.024 pref_f=996.314 | ETA 12.3h | speed 2.25 step/s (window 2.31) | GPU mem 25/182 MiB | util 24% | grad_norm 1.21e+00
Step    380 | batch_size= 8 | lr=4.60e-04 | loss=1.287688e+01 | e_loss=1.948156e+02 | f_loss=1.593096e+00 | pref_e=0.024 pref_f=996.214 | ETA 12.3h | speed 2.25 step/s (window 2.31) | GPU mem 25/182 MiB | util 24% | grad_norm 1.21e+00
Step    390 | batch_size= 8 | lr=4.50e-04 | loss=2.066626e+01 | e_loss=5.320264e+02 | f_loss=1.545466e+00 | pref_e=0.024 pref_f=996.114 | ETA 12.3h | speed 2.25 step/s (window 2.29) | GPU mem 25/182 MiB | util 23% | grad_norm 1.20e+00
Step    400 | batch_size= 8 | lr=4.41e-04 | loss=1.402381e+01 | e_loss=3.253438e+02 | f_loss=1.206688e+00 | pref_e=0.024 pref_f=996.014 | ETA 12.3h | speed 2.25 step/s (window 2.24) | GPU mem 25/182 MiB | util 23% | grad_norm 1.20e+00
Step    410 | batch_size= 8 | lr=4.32e-04 | loss=1.029933e+01 | e_loss=9.270323e+01 | f_loss=1.557199e+00 | pref_e=0.024 pref_f=995.914 | ETA 12.3h | speed 2.25 step/s (window 2.25) | GPU mem 25/182 MiB | util 24% | grad_norm 1.20e+00
Step    420 | batch_size= 8 | lr=4.23e-04 | loss=1.494806e+01 | e_loss=1.241974e+02 | f_loss=2.305712e+00 | pref_e=0.024 pref_f=995.814 | ETA 12.3h | speed 2.25 step/s (window 2.30) | GPU mem 24/182 MiB | util 23% | grad_norm 1.20e+00
Step    430 | batch_size= 8 | lr=4.15e-04 | loss=1.676877e+01 | e_loss=9.924709e+01 | f_loss=2.771014e+00 | pref_e=0.024 pref_f=995.714 | ETA 12.3h | speed 2.25 step/s (window 2.29) | GPU mem 25/182 MiB | util 23% | grad_norm 1.20e+00
Step    440 | batch_size= 8 | lr=4.06e-04 | loss=1.403181e+01 | e_loss=1.911649e+02 | f_loss=1.811284e+00 | pref_e=0.024 pref_f=995.614 | ETA 12.3h | speed 2.25 step/s (window 2.29) | GPU mem 25/182 MiB | util 23% | grad_norm 1.20e+00
Step    450 | batch_size= 8 | lr=3.98e-04 | loss=8.692568e+00 | e_loss=1.418044e+02 | f_loss=1.010951e+00 | pref_e=0.024 pref_f=995.514 | ETA 12.3h | speed 2.25 step/s (window 2.27) | GPU mem 24/182 MiB | util 23% | grad_norm 1.19e+00
Step    460 | batch_size= 8 | lr=3.90e-04 | loss=7.598429e+00 | e_loss=5.126647e+01 | f_loss=1.223783e+00 | pref_e=0.024 pref_f=995.415 | ETA 12.3h | speed 2.25 step/s (window 2.26) | GPU mem 25/182 MiB | util 23% | grad_norm 1.19e+00
Step    470 | batch_size= 8 | lr=3.82e-04 | loss=7.487838e+00 | e_loss=4.485443e+01 | f_loss=1.231763e+00 | pref_e=0.025 pref_f=995.315 | ETA 12.3h | speed 2.25 step/s (window 2.33) | GPU mem 25/182 MiB | util 24% | grad_norm 1.19e+00
Step    480 | batch_size= 8 | lr=3.74e-04 | loss=9.579064e+00 | e_loss=6.113428e+01 | f_loss=1.557168e+00 | pref_e=0.025 pref_f=995.215 | ETA 12.3h | speed 2.25 step/s (window 2.29) | GPU mem 25/182 MiB | util 23% | grad_norm 1.19e+00
Step    490 | batch_size= 8 | lr=3.67e-04 | loss=1.134116e+01 | e_loss=5.768943e+01 | f_loss=1.912474e+00 | pref_e=0.025 pref_f=995.115 | ETA 12.3h | speed 2.25 step/s (window 2.28) | GPU mem 25/182 MiB | util 24% | grad_norm 1.19e+00
Step    500 | batch_size= 8 | lr=3.59e-04 | loss=1.478412e+01 | e_loss=1.396842e+02 | f_loss=2.182914e+00 | pref_e=0.025 pref_f=995.015 | ETA 12.3h | speed 2.25 step/s (window 2.27) | GPU mem 25/182 MiB | util 23% | grad_norm 1.19e+00
Step    510 | batch_size= 8 | lr=3.52e-04 | loss=7.139490e+00 | e_loss=4.457708e+01 | f_loss=1.163160e+00 | pref_e=0.025 pref_f=994.915 | ETA 12.3h | speed 2.25 step/s (window 2.34) | GPU mem 24/182 MiB | util 24% | grad_norm 1.19e+00
Step    520 | batch_size= 8 | lr=3.45e-04 | loss=9.600993e+00 | e_loss=6.148824e+01 | f_loss=1.555706e+00 | pref_e=0.025 pref_f=994.815 | ETA 12.3h | speed 2.25 step/s (window 2.27) | GPU mem 25/182 MiB | util 23% | grad_norm 1.19e+00
Step    530 | batch_size= 8 | lr=3.38e-04 | loss=1.710842e+01 | e_loss=9.577010e+01 | f_loss=2.837002e+00 | pref_e=0.025 pref_f=994.715 | ETA 12.3h | speed 2.25 step/s (window 2.32) | GPU mem 25/182 MiB | util 24% | grad_norm 1.19e+00
Step    540 | batch_size= 8 | lr=3.31e-04 | loss=6.506161e+00 | e_loss=1.139139e+02 | f_loss=7.016806e-01 | pref_e=0.025 pref_f=994.615 | ETA 12.3h | speed 2.25 step/s (window 2.28) | GPU mem 25/182 MiB | util 23% | grad_norm 1.19e+00
Step    550 | batch_size= 8 | lr=3.24e-04 | loss=1.216059e+01 | e_loss=8.815548e+01 | f_loss=1.916519e+00 | pref_e=0.025 pref_f=994.515 | ETA 12.3h | speed 2.25 step/s (window 2.26) | GPU mem 25/182 MiB | util 23% | grad_norm 1.19e+00
Step    560 | batch_size= 8 | lr=3.18e-04 | loss=8.603458e+00 | e_loss=8.663063e+01 | f_loss=1.235357e+00 | pref_e=0.025 pref_f=994.416 | ETA 12.3h | speed 2.25 step/s (window 2.28) | GPU mem 25/182 MiB | util 23% | grad_norm 1.19e+00
Step    570 | batch_size= 8 | lr=3.11e-04 | loss=9.733186e+00 | e_loss=1.361791e+02 | f_loss=1.207966e+00 | pref_e=0.026 pref_f=994.316 | ETA 12.3h | speed 2.25 step/s (window 2.30) | GPU mem 25/182 MiB | util 24% | grad_norm 1.18e+00
Step    580 | batch_size= 8 | lr=3.05e-04 | loss=8.311078e+00 | e_loss=1.008482e+02 | f_loss=1.106001e+00 | pref_e=0.026 pref_f=994.216 | ETA 12.3h | speed 2.25 step/s (window 2.29) | GPU mem 25/182 MiB | util 23% | grad_norm 1.18e+00
Step    590 | batch_size= 8 | lr=2.99e-04 | loss=5.129081e+00 | e_loss=3.479382e+01 | f_loss=8.177477e-01 | pref_e=0.026 pref_f=994.116 | ETA 12.3h | speed 2.25 step/s (window 2.28) | GPU mem 24/182 MiB | util 23% | grad_norm 1.18e+00
Step    600 | batch_size= 8 | lr=2.93e-04 | loss=1.178283e+01 | e_loss=1.379836e+02 | f_loss=1.587192e+00 | pref_e=0.026 pref_f=994.016 | ETA 12.3h | speed 2.25 step/s (window 2.30) | GPU mem 25/182 MiB | util 23% | grad_norm 1.18e+00
Step    610 | batch_size= 8 | lr=2.87e-04 | loss=1.765209e+01 | e_loss=2.863361e+02 | f_loss=1.975327e+00 | pref_e=0.026 pref_f=993.916 | ETA 12.3h | speed 2.25 step/s (window 2.28) | GPU mem 25/182 MiB | util 23% | grad_norm 1.18e+00
Step    620 | batch_size= 8 | lr=2.81e-04 | loss=1.058762e+01 | e_loss=8.206843e+01 | f_loss=1.632854e+00 | pref_e=0.026 pref_f=993.816 | ETA 12.3h | speed 2.25 step/s (window 2.25) | GPU mem 25/182 MiB | util 23% | grad_norm 1.18e+00
Step    630 | batch_size= 8 | lr=2.75e-04 | loss=1.021645e+01 | e_loss=7.570638e+01 | f_loss=1.591642e+00 | pref_e=0.026 pref_f=993.716 | ETA 12.3h | speed 2.25 step/s (window 2.27) | GPU mem 25/182 MiB | util 23% | grad_norm 1.18e+00
Step    640 | batch_size= 8 | lr=2.70e-04 | loss=6.827200e+00 | e_loss=6.304047e+01 | f_loss=9.998143e-01 | pref_e=0.026 pref_f=993.616 | ETA 12.3h | speed 2.25 step/s (window 2.34) | GPU mem 25/182 MiB | util 24% | grad_norm 1.18e+00
